"Filopodia Name","Filopodia ID",Bulbous,"Bulbous (%)","Start Time Step","End Time Step","Life Time [min]","Length (mean) [mum]","Length (std) [mum]","Final Length [mum]","Total Events","Total Speed (mean)[mum]","Total Speed (std)[mum]","Filter = 0.10","Filtered Total Events","Filtered Total Speed (mean)[mum]","Filtered Total Speed (std) [mum]","Filtered Extension Events","Filtered Extension Speed (mean) [mum]","Filtered Extension Speed (std) [mum]","Filtered Retraction Events","Filtered Retraction Speed (mean) [mum]","Filtered Retraction Speed (std)[mum]",Static,"Static (%)"
F_0049,53,0,0,4,5,2,1.5758584,0.56527597,2.1411343,3,1.4274229,0.50704122,"",3,1.4274229,0.50704122,2,1.0705671,0.059984803,1,2.1411343,1.0705671,0,0
F_0050,54,0,0,4,5,2,0.78502202,0.109916,0.89493799,3,0.59662533,0.28114223,"",3,0.59662533,0.28114223,2,0.447469,0.22763699,1,0.89493799,0.447469,0,0
F_0051,55,0,0,29,30,2,0.67175102,0.069486797,0.74123782,3,0.49415854,0.25748226,"",3,0.49415854,0.25748226,2,0.37061891,0.23164532,1,0.74123782,0.37061891,0,0
F_0052,56,0,0,22,56,35,1.446035,0.29617557,0.97401172,36,0.2901991,0.32060024,"",17,0.56587541,0.26974335,9,0.54122788,0.30020764,8,0.59360403,0.23349269,19,0.52777779
F_0053,57,0,0,23,26,4,0.71301711,0.16056149,0.62222683,5,0.40527803,0.36604127,"",3,0.65369934,0.26261926,1,0.98992032,0,2,0.48558891,0.52251327,2,0.40000001
F_0054,58,0,0,0,3,4,1.1970197,0.11789194,1.1032287,4,0.34829777,0.44155753,"",2,0.6518088,0.45141989,0,nan,nan,2,0.6518088,nan,2,0.5
F_0055,59,0,0,24,26,3,0.84167624,0.38018537,0.57278025,4,0.68966973,0.4945724,"",3,0.91951674,0.33884692,1,1.3793396,0,2,0.68960536,0.69955796,1,0.25
F_0056,60,0,0,0,3,4,1.0705156,0.14174812,1.2067131,4,0.50000274,0.40950197,"",4,0.50000274,0.40950197,2,0.27738082,0.043830395,2,0.72262472,0.65771091,0,0
F_0057,61,0,0,23,23,1,0.51018369,0,0.51018369,2,0.51018369,0,"",2,0.51018369,0,1,0.51018369,0,1,0.51018369,0,0,0
F_0058,62,0,0,46,55,10,1.2575214,0.30140767,1.1164398,11,0.32564858,0.35092998,"",7,0.48913172,0.34587282,3,0.59702235,0.16562909,4,0.40821373,0.4573237,4,0.36363637
F_0059,63,0,0,0,7,8,0.75360787,0.14571071,0.7618441,8,0.24972343,0.2279159,"",4,0.42798755,0.19888876,2,0.3542459,0.024042785,2,0.50172919,0.29901686,4,0.5
F_0060,64,0,0,0,3,4,0.97825325,0.17223805,1.2416619,4,0.42155063,0.47712499,"",3,0.54236609,0.49512169,2,0.19271815,0.030939579,1,1.2416619,1.0489438,1,0.25
F_0061,65,0,0,23,25,3,0.95145273,0.1552096,1.0553635,4,0.5334698,0.39484751,"",3,0.70743436,0.29464903,2,0.5334698,0.19858515,1,1.0553635,0.52189374,1,0.25
F_0062,66,0,0,0,1,2,0.76907355,0.22295922,0.54611433,2,0.49601638,0.050097942,"",2,0.49601638,0.050097942,0,nan,nan,2,0.49601638,nan,0,0
F_0063,67,0,0,0,1,2,0.94694787,0.13086373,1.0778116,2,0.66976953,0.40804207,"",2,0.66976953,0.40804207,1,0.26172745,0,1,1.0778116,0.81608415,0,0
F_0064,68,0,0,9,10,2,0.53067648,0.0053762197,0.5360527,3,0.35736847,0.24513385,"",2,0.53067648,0.0053762197,1,0.52530026,0,1,0.5360527,0.010752439,1,0.33333334
F_0065,69,0,0,32,39,8,1.2767246,0.11998793,1.1409837,9,0.37967327,0.45205432,"",7,0.48209804,0.46419141,3,0.56950986,0.50536644,4,0.41653916,0.44598648,2,0.22222222
F_0066,70,0,0,8,9,2,0.87198728,0.4200823,0.45190498,3,0.86137968,0.34332365,"",3,0.86137968,0.34332365,1,1.2920696,0,2,0.64603478,0.67457193,0,0
F_0067,71,0,0,10,10,1,0.54409653,0,0.54409653,2,0.54409653,0,"",2,0.54409653,0,1,0.54409653,0,1,0.54409653,0,0,0
F_0068,72,0,0,20,59,40,2.0561421,0.56565762,1.7079276,40,0.27979618,0.30115634,"",23,0.45261189,0.2949397,13,0.48337823,0.32089657,10,0.41261545,0.26150689,17,0.42500001
F_0069,73,0,0,57,59,3,1.1309308,0.27609962,0.93857753,3,0.70139456,0.16366945,"",3,0.70139456,0.16366945,2,0.76069027,0.17214406,1,0.58280301,0.17788726,0,0
F_0070,74,0,0,57,57,1,1.0653825,0,1.0653825,2,1.0653825,0,"",2,1.0653825,0,1,1.0653825,0,1,1.0653825,0,0,0
F_0071,75,0,0,57,59,3,1.5123113,0.0037783498,1.5153283,3,0.51020187,0.7102325,"",1,1.5146222,0,1,1.5146222,0,0,nan,nan,2,0.66666669
F_0072,76,0,0,0,13,14,1.084295,0.11056073,0.81585288,14,0.18583676,0.18498966,"",10,0.23725291,0.19569255,4,0.17321399,0.027609909,6,0.27994549,0.26486361,4,0.2857143
F_0073,77,0,0,56,56,1,0.50854522,0,0.50854522,2,0.50854522,0,"",2,0.50854522,0,1,0.50854522,0,1,0.50854522,0,0,0
F_0074,78,0,0,33,39,7,1.0027033,0.20969045,0.7201314,8,0.36736429,0.3976627,"",6,0.46756351,0.41283199,3,0.48981905,0.54527622,3,0.44530797,0.21100937,2,0.25
F_0075,79,0,0,56,57,2,0.70043075,0.074261397,0.77469212,3,0.51646143,0.26714399,"",3,0.51646143,0.26714399,2,0.38734606,0.23882326,1,0.77469212,0.38734606,0,0
F_0076,80,0,0,56,56,1,0.79490459,0,0.79490459,2,0.79490459,0,"",2,0.79490459,0,1,0.79490459,0,1,0.79490459,0,0,0
F_0077,81,0,0,34,34,1,0.50696295,0,0.50696295,2,0.50696295,0,"",2,0.50696295,0,1,0.50696295,0,1,0.50696295,0,0,0
F_0078,82,0,0,5,5,1,0.5152666,0,0.5152666,2,0.5152666,0,"",2,0.5152666,0,1,0.5152666,0,1,0.5152666,0,0,0
F_0079,83,0,0,52,59,8,1.0698335,0.17057413,1.0055947,8,0.25880277,0.50477493,"",2,1.0156513,0.50536001,1,1.5210114,0,1,0.51029134,1.01072,6,0.75
F_0080,84,0,0,43,54,12,0.8402102,0.095273696,0.92807847,13,0.21409504,0.26236013,"",5,0.43991169,0.30893549,2,0.5044508,0.13971829,3,0.39688563,0.39114779,8,0.61538464
F_0081,85,0,0,21,51,31,1.2157277,0.38269287,0.68309134,32,0.35537726,0.34405056,"",23,0.48394793,0.32505131,15,0.37109157,0.2641387,8,0.69555342,0.45778596,9,0.28125
F_0082,86,0,0,0,20,21,2.0199842,0.28274709,1.9201639,21,0.31689817,0.44072399,"",11,0.58267117,0.47135785,5,0.44994372,0.23720287,6,0.69327736,0.62668663,10,0.47619048
F_0083,87,0,0,4,19,16,1.6186264,0.31405085,1.0415264,17,0.36619979,0.53854251,"",7,0.87156755,0.5197047,3,1.0124977,0.69909418,4,0.76586998,0.3753272,10,0.58823532
F_0084,88,0,0,51,52,2,1.4681473,0.35906851,1.1090788,3,1.2181439,0.45930043,"",3,1.2181439,0.45930043,1,1.8272158,0,2,0.9136079,0.93428493,0,0
F_0085,89,0,0,53,54,2,0.56010979,0.009916842,0.55019295,3,0.38001776,0.25481728,"",2,0.56010979,0.009916842,1,0.57002664,0,1,0.55019295,0.019833684,1,0.33333334
F_0086,90,0,0,53,53,1,0.66962045,0,0.66962045,2,0.66962045,0,"",2,0.66962045,0,1,0.66962045,0,1,0.66962045,0,0,0
F_0087,91,0,0,51,53,3,0.664469,0.1930857,0.93527454,4,0.46763727,0.31371361,"",3,0.60328001,0.24005391,2,0.43728268,0.061428964,1,0.93527454,0.49799186,1,0.25
F_0088,92,0,0,32,32,1,0.62145722,0,0.62145722,2,0.62145722,0,"",2,0.62145722,0,1,0.62145722,0,1,0.62145722,0,0,0
F_0089,93,0,0,28,31,4,1.1745554,0.25166231,1.5341655,5,0.61366618,0.54468834,"",4,0.75661898,0.51834273,3,0.49743685,0.29922792,1,1.5341655,1.0367286,1,0.2
F_0090,94,0,0,6,6,1,0.82162505,0,0.82162505,2,0.82162505,0,"",2,0.82162505,0,1,0.82162505,0,1,0.82162505,0,0,0
F_0091,95,0,0,31,34,4,1.5058141,0.35723928,1.0000188,5,0.8041746,0.39919457,"",5,0.8041746,0.39919457,2,1.0052183,0.49940515,3,0.67014551,0.40827414,0,0
F_0092,96,0,0,13,20,8,1.0680161,0.22985423,0.9277029,9,0.43649542,0.30071306,"",7,0.55369788,0.23332617,3,0.64400071,0.14852695,4,0.48597074,0.30495456,2,0.22222222
F_0093,97,0,0,30,52,23,0.94062132,0.23452266,0.67059648,24,0.27105311,0.25006199,"",16,0.38923058,0.22736922,8,0.3911953,0.27955261,8,0.38726586,0.15890746,8,0.33333334
F_0094,98,0,0,0,26,27,1.2693588,0.29819512,1.0561316,27,0.21786417,0.25885424,"",15,0.36694595,0.26463041,6,0.34950486,0.19638832,9,0.37857336,0.30250648,12,0.44444445
F_0095,99,0,0,5,6,2,1.3959333,0.12639844,1.5223317,3,1.0148878,0.54867327,"",3,1.0148878,0.54867327,2,0.76116586,0.50836897,1,1.5223317,0.76116586,0,0
F_0096,100,0,0,43,47,5,0.96942616,0.21551102,0.54317158,6,0.38845646,0.38105375,"",3,0.72921133,0.24043337,1,1.0687149,0,2,0.55945951,0.50951576,3,0.5
F_0097,101,0,0,58,59,2,0.98248214,0.043006957,1.0254891,2,0.51274455,0.42673063,"",1,0.93947518,0,1,0.93947518,0,0,nan,nan,1,0.5
